Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Life expectancy 
2002.0,252.0,25.0,0.36,49.73511396,77.8,18184.0,18.3,47.0,6.0,5.6,6.0,0.7,513.26227,1396861.0,12.0,11.9,0.397,5.7,58.4
2001.0,251.0,26.0,0.34,6.064221202,76.4,24789.0,17.9,49.0,49.0,4.98,52.0,0.6,481.287397,1134497.0,12.1,12.1,0.381,5.4,57.9
2000.0,25.0,27.0,0.29,5.397368532,31.2,5839.0,17.5,50.0,49.0,4.63,52.0,0.5,473.45338,988452.0,12.3,12.3,0.378,5.2,57.5
2015.0,121.0,1.0,1.262,0.0,94.0,383.0,6.0,1.0,95.0,5.432,95.0,0.1,5237.255334,795383.0,2.0,2.0,0.775,14.4,75.6
2014.0,123.0,1.0,9.09,8.617208431,92.0,37.0,59.4,1.0,93.0,1.37,93.0,0.1,62.173221,713576.0,2.1,2.1,0.771,14.3,75.4
2013.0,122.0,1.0,9.16,880.6403367,91.0,1.0,58.9,1.0,97.0,1.12,95.0,0.1,6353.826383,7164132.0,2.1,2.1,0.766,14.1,75.3
2012.0,126.0,1.0,9.38,742.5109709,97.0,0.0,58.3,1.0,93.0,9.89,91.0,0.1,5659.3824,719977.0,2.1,2.1,0.767,14.0,74.9
2011.0,127.0,1.0,9.56,915.3190791,94.0,370.0,57.7,1.0,94.0,9.72,94.0,0.1,6423.291783,723499.0,2.2,2.2,0.757,13.5,74.6
2010.0,128.0,1.0,9.65,774.4396617,89.0,20.0,57.0,1.0,91.0,1.9,91.0,0.1,5411.87744,7291436.0,2.2,2.3,0.755,13.6,74.4
2009.0,131.0,1.0,9.85,820.8109098,93.0,1.0,56.4,1.0,97.0,9.9,95.0,0.1,5821.35397,73287.0,2.3,2.3,0.754,13.6,74.1
2008.0,132.0,1.0,9.54,96.33237912,93.0,2.0,55.8,1.0,95.0,1.5,95.0,0.1,671.773913,735222.0,2.3,2.4,0.749,13.5,74.0
2007.0,132.0,1.0,9.3,772.8700353,99.0,201.0,55.1,1.0,93.0,1.2,94.0,0.1,5458.121718,7381579.0,2.4,2.4,0.743,13.5,73.8
2006.0,133.0,1.0,8.58,541.8243468,93.0,2.0,54.5,1.0,97.0,8.99,92.0,0.1,4129.758741,7411569.0,2.5,2.5,0.739,13.4,73.6
2005.0,135.0,1.0,9.6,503.1115947,65.0,2.0,53.9,1.0,98.0,8.7,98.0,0.1,3528.1318,744769.0,2.5,2.6,0.73,13.2,73.0
2004.0,134.0,1.0,7.42,462.7076756,89.0,11.0,53.3,1.0,96.0,8.24,88.0,0.1,3331.228766,7463157.0,2.6,2.6,0.72,13.1,73.0
2003.0,134.0,1.0,7.25,389.7515212,93.6,15.0,52.8,1.0,89.0,8.13,89.0,0.1,2832.49652,748591.0,2.7,2.7,0.715,13.0,73.0
2002.0,133.0,1.0,6.95,292.6142378,97.8,63.0,52.2,1.0,95.0,8.9,95.0,0.1,2149.9944,7496522.0,2.7,2.8,0.715,13.2,72.9
2001.0,135.0,1.0,7.53,222.5065705,96.0,35.0,51.7,1.0,93.0,6.89,93.0,0.1,1634.87561,753433.0,2.8,2.8,0.709,13.1,73.1
2000.0,141.0,1.0,7.38,11.85928108,98.6,38.0,51.2,2.0,98.0,6.53,95.0,0.1,87.1365252,7516346.0,2.8,2.9,0.702,13.0,72.6
2015.0,168.0,0.0,3.944,0.0,98.0,0.0,37.4,0.0,97.0,4.938,97.0,0.1,1539.464,93419.0,5.7,6.0,0.781,14.1,73.2
2014.0,17.0,0.0,0.01,151.1045552,99.0,0.0,36.2,0.0,99.0,3.37,99.0,0.1,1557.77892,91359.0,5.7,6.0,0.766,13.2,73.0
2013.0,172.0,0.0,0.01,1521.672751,99.0,0.0,35.5,0.0,98.0,3.58,98.0,0.1,15687.34795,89949.0,5.7,6.1,0.762,13.5,72.9
2012.0,174.0,0.0,0.01,177.2633961,99.0,0.0,34.8,0.0,98.0,4.8,98.0,0.1,12845.17363,8833.0,5.7,6.1,0.755,13.5,72.7
2011.0,177.0,0.0,9.72,1121.475547,99.0,0.0,34.2,0.0,99.0,3.38,99.0,0.1,12189.9516,87441.0,5.7,6.1,0.744,13.3,72.6
2010.0,18.0,0.0,6.51,16.49232317,99.0,0.0,33.5,0.0,99.0,3.59,99.0,0.1,184.68447,8977.0,5.8,6.2,0.74,13.2,72.4
2009.0,182.0,0.0,4.94,75.2256582,99.0,0.0,32.4,0.0,99.0,2.64,99.0,0.1,976.9566,87298.0,5.8,6.2,0.739,13.2,72.3
2008.0,184.0,0.0,6.33,701.8526364,99.0,0.0,31.8,0.0,99.0,2.64,99.0,0.1,11122.8627,86956.0,5.9,6.3,0.739,13.2,72.2
2007.0,185.0,0.0,8.12,916.4741775,99.0,1.0,31.2,0.0,99.0,3.3,99.0,0.1,12154.82994,8533.0,5.9,6.3,0.733,13.1,72.2
2006.0,185.0,0.0,8.12,102.373909,99.0,10.0,3.7,0.0,99.0,3.73,99.0,0.1,1214.39987,846.0,5.9,6.3,0.728,13.1,72.2
2005.0,185.0,0.0,7.82,21.4653132,99.0,0.0,3.1,0.0,99.0,3.91,99.0,0.1,1192.5174,82858.0,6.0,6.4,0.712,12.1,72.2
2004.0,186.0,0.0,7.91,12.94324581,99.0,0.0,29.2,0.0,99.0,4.17,99.0,0.1,1176.65871,82475.0,6.0,6.4,0.715,12.3,72.1
2003.0,185.0,0.0,7.41,843.1186662,99.0,0.0,28.7,0.0,99.0,4.64,99.0,0.1,8524.961236,82781.0,6.1,6.5,0.713,12.1,72.1
2002.0,186.0,0.0,11.15,562.3601848,99.0,0.0,28.1,0.0,99.0,4.21,99.0,0.1,8331.261997,83723.0,6.1,6.6,0.712,12.1,72.1
2001.0,187.0,0.0,6.72,643.7035752,96.0,0.0,27.6,0.0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2,72.0
2000.0,188.0,0.0,8.24,601.7608115,98.0,0.0,27.1,0.0,98.0,4.62,98.0,0.1,7578.85153,81131.0,6.3,6.7,0.0,12.3,71.8
2015.0,413.0,22.0,3.2619999999999996,0.0,86.0,607.0,24.4,30.0,86.0,5.78,86.0,0.5,587.538233,723725.0,7.4,7.3,0.431,9.5,51.0
2014.0,463.0,23.0,0.01,1.443286353,83.0,1006.0,23.8,32.0,83.0,11.9,83.0,0.6,78.4394757,779162.0,7.5,7.4,0.426,9.5,48.1
2013.0,47.0,23.0,0.01,1.321464076,92.0,15.0,23.3,33.0,92.0,11.59,92.0,0.8,71.8186998,692279.0,7.7,7.6,0.413,9.3,54.0
2012.0,411.0,25.0,0.01,54.56033696,91.0,678.0,22.7,35.0,91.0,11.24,91.0,0.9,561.8984239,676613.0,7.9,7.8,0.401,9.1,49.7
2011.0,418.0,26.0,3.78,54.6659175,89.0,1865.0,22.2,38.0,88.0,11.98,89.0,1.3,445.525,6611692.0,8.1,8.0,0.392,8.9,48.9
2010.0,424.0,27.0,3.84,5.347717533,86.0,1089.0,21.7,40.0,84.0,1.32,86.0,1.6,45.128418,645872.0,8.3,8.2,0.384,8.7,48.1
2009.0,433.0,28.0,3.97,49.8371267,84.0,31.0,21.2,42.0,81.0,13.13,84.0,1.7,394.5932439,63126.0,8.5,8.4,0.375,8.5,47.1
2008.0,441.0,29.0,3.91,5.379606465,77.0,44.0,2.7,44.0,75.0,1.29,77.0,1.9,46.3759178,6165372.0,8.7,8.7,0.367,8.3,46.2
2007.0,45.0,29.0,3.86,45.57108889,63.0,0.0,2.2,45.0,63.0,1.12,64.0,2.2,358.8274716,615417.0,8.9,8.9,0.357,8.2,45.3
2006.0,464.0,30.0,3.8,38.00075788,78.6,33.0,19.7,46.0,65.0,1.68,64.0,2.2,322.313468,5848692.0,9.1,9.1,0.348,8.0,44.3
2005.0,48.0,30.0,3.83,42.08892911,59.8,29.0,19.2,47.0,67.0,12.25,65.0,2.2,287.6891942,5658379.0,9.3,9.3,0.341,7.8,43.3
2004.0,496.0,30.0,3.99,38.52454761,78.6,7.0,18.8,47.0,69.0,11.66,65.0,2.1,263.145817,5439695.0,9.5,9.5,0.332,7.6,42.3
2003.0,57.0,30.0,4.07,38.61473209,96.6,586.0,18.4,47.0,66.0,11.69,73.0,1.9,263.7618312,5199549.0,9.7,9.8,0.322,7.4,41.5
2002.0,513.0,30.0,4.06,36.59114895,62.2,568.0,17.9,48.0,54.0,11.96,53.0,1.7,249.939542,4957216.0,9.9,1.0,0.306,7.2,48.0
2001.0,519.0,30.0,4.21,33.34691455,66.8,649.0,17.5,48.0,38.0,11.83,38.0,1.5,227.779471,4739147.0,1.1,1.2,0.302,7.0,41.0
2000.0,533.0,29.0,3.97,20.39568283,75.6,3575.0,17.2,48.0,46.0,13.63,44.0,1.2,139.3147734,4564297.0,1.3,1.4,0.292,6.7,39.0
2015.0,55.0,0.0,1.79,0.0,96.0,0.0,33.2,0.0,96.0,5.718000000000001,96.0,0.1,53629.73746,6036312.4,2.2,2.2,0.924,15.4,83.1
2014.0,56.0,0.0,1.83,7971.646361,96.0,0.0,32.9,0.0,96.0,4.92,96.0,0.1,56336.7234,4360030.4,2.2,2.2,0.922,15.4,82.9
2013.0,57.0,0.0,1.83,714.3441019,97.0,138.0,32.7,0.0,97.0,4.53,97.0,0.1,5629.18914,8496949.0,2.2,2.2,0.92,15.4,82.7
2012.0,59.0,0.0,1.89,6041.858981,97.0,42.0,32.4,0.0,97.0,4.22,97.0,0.1,54431.16199,3912822.4,2.2,2.1,0.917,15.4,82.5
2011.0,6.0,0.0,1.8,638.0001097,96.0,148.0,32.1,0.0,96.0,3.93,96.0,0.1,53166.67581,6446548.0,2.1,2.1,0.911,15.2,82.2
2010.0,61.0,0.0,1.84,4540.543752,96.0,50.0,31.8,0.0,96.0,3.96,96.0,0.1,46569.67951,1390675.2,2.1,2.1,0.889,14.5,82.0
2009.0,62.0,0.0,1.73,462.9306986,96.0,16.0,31.5,0.0,97.0,4.27,97.0,0.1,38577.55822,6446548.0,2.1,2.1,0.887,14.4,81.7
2008.0,64.0,0.0,1.7,3404.13099,97.0,18.0,31.2,0.0,97.0,3.91,97.0,0.1,39721.4818,4732952.4,2.1,2.1,0.88,14.2,81.4
2007.0,65.0,0.0,1.6,3082.973535,96.0,15.0,3.9,0.0,97.0,3.46,97.0,0.1,39223.58187,4732952.4,2.1,2.0,0.873,14.1,81.1
2006.0,66.0,0.0,1.55,2639.376955,95.0,23.0,3.5,0.0,95.0,3.66,95.0,0.1,33579.85948,581912.6,2.1,2.0,0.839,13.9,87.0
2005.0,69.0,0.0,1.49,2356.731479,96.0,33.0,3.2,0.0,96.0,3.74,96.0,0.1,29869.85398,3692379.0,2.1,2.0,0.821,12.6,82.0
2004.0,71.0,0.0,1.45,204.2481892,94.0,96.0,29.9,0.0,95.0,3.17,95.0,0.1,2745.27136,2241572.6,2.1,2.0,0.82,12.7,79.7
2003.0,73.0,0.0,1.43,2263.068326,95.0,33.0,29.6,0.0,96.0,3.63,96.0,0.1,23573.6284,150451.8,2.1,2.0,0.819,12.7,79.3
2002.0,74.0,0.0,2.16,142.0989818,95.0,211.0,29.2,0.0,94.0,2.84,94.0,0.1,2216.83279,2305866.6,2.1,2.0,0.818,12.6,79.0
2001.0,76.0,0.0,2.08,1003.366877,95.0,408.0,28.9,0.0,95.0,2.37,96.0,0.1,21577.7823,705554.8,2.1,2.0,0.82,12.7,78.7
2000.0,78.0,0.0,2.03,1855.828806,97.0,141.0,28.5,0.0,98.0,2.71,98.0,0.1,23792.677,280511.0,2.1,2.0,0.81,12.5,78.3
2015.0,19.0,0.0,4.994,0.0,96.0,1.0,59.1,0.0,96.0,6.464,96.0,0.1,4268.36057,9978814.6,1.2,1.2,0.842,15.0,76.7
2014.0,113.0,0.0,10.6,0.0,97.0,0.0,58.4,0.0,97.0,8.5,97.0,0.1,6083.613148,10422956.8,1.2,1.2,0.841,15.1,76.4
2013.0,114.0,0.0,9.89,0.0,98.0,0.0,57.8,0.0,98.0,8.0,98.0,0.1,6083.613148,10422956.8,1.2,1.3,0.838,15.0,76.1
2012.0,118.0,0.0,10.12,0.0,99.0,0.0,57.2,0.0,99.0,8.15,99.0,0.1,6083.613148,10422956.8,1.2,1.3,0.835,15.0,75.8
2011.0,122.0,0.0,10.24,0.0,99.0,0.0,56.5,0.0,99.0,7.96,99.0,0.1,6977.412569399999,10814157.2,1.2,1.3,0.829,15.0,75.6
2010.0,124.0,0.0,10.13,0.0,99.0,0.0,55.9,0.0,99.0,8.51,99.0,0.1,8457.339858,10436636.0,1.3,1.3,0.822,15.0,75.1
2009.0,131.0,0.0,10.63,0.0,99.0,0.0,55.3,0.0,99.0,9.15,99.0,0.1,3633.4243269400004,869193.4,1.3,1.4,0.82,14.9,75.0
2008.0,136.0,0.0,11.37,0.0,99.0,0.0,54.8,0.0,99.0,8.2,99.0,0.1,4858.62206574,453273.0,1.3,1.4,0.813,14.8,74.7
2007.0,14.0,0.0,10.58,0.0,99.0,0.0,54.2,0.0,99.0,7.76,99.0,0.1,3008.1569812000002,10139473.4,1.3,1.4,0.802,14.5,74.4
2006.0,138.0,0.0,10.28,0.0,99.0,0.0,53.7,0.0,99.0,7.35,99.0,0.1,4858.62206574,453273.0,1.4,1.5,0.793,14.3,74.3
2005.0,141.0,0.0,10.81,0.0,99.0,0.0,53.1,0.0,99.0,7.4,99.0,0.1,4858.62206574,453273.0,1.4,1.5,0.784,14.0,74.0
2004.0,138.0,0.0,10.03,0.0,99.0,2.0,52.6,0.0,99.0,7.21,99.0,0.1,2474.77137234,474172.4,1.4,1.5,0.776,13.8,74.1
2003.0,144.0,0.0,9.85,0.0,99.0,1.0,52.1,0.0,98.0,5.82,99.0,0.1,5118.81347774,651912.8,1.5,1.6,0.771,13.6,73.8
2002.0,145.0,0.0,10.78,0.0,99.0,0.0,51.6,0.0,98.0,5.63,99.0,0.1,5118.81347774,651912.8,1.5,1.6,0.763,13.3,73.7
2001.0,145.0,0.0,10.73,0.0,99.0,0.0,51.1,1.0,99.0,5.5,99.0,0.1,5118.81347774,651912.8,1.5,1.6,0.763,13.3,73.3
2000.0,147.0,0.0,11.06,0.0,98.0,0.0,5.7,1.0,98.0,5.5,99.0,0.1,589.47866006,3157971.2,1.6,1.7,0.761,13.0,73.0
2015.0,74.0,0.0,7.284000000000001,0.0,97.6,18.0,6.1,0.0,95.0,6.206,95.0,0.1,2729.86383,263531.0,1.4,1.3,0.888,17.3,88.0
2014.0,76.0,0.0,10.46,31.13492794,98.6,52.0,59.5,0.0,95.0,9.23,95.0,0.1,242.67286,26198.0,1.4,1.4,0.888,17.6,87.0
2013.0,78.0,0.0,9.53,259.7786785,98.6,1.0,58.9,0.0,95.0,9.29,95.0,0.1,2315.31799,259953.0,1.4,1.4,0.878,16.8,85.0
2012.0,81.0,0.0,10.95,3283.024864,95.8,2.0,58.2,0.0,96.0,9.37,96.0,0.1,22486.47167,257159.0,1.5,1.5,0.877,16.8,82.0
2011.0,84.0,0.0,10.61,3343.026219,97.4,22.0,57.6,0.0,96.0,9.8,96.0,0.1,24985.24827,252843.0,1.6,1.6,0.876,17.0,79.8
2010.0,87.0,0.0,10.32,3187.496219,95.6,2.0,57.0,0.0,96.0,9.7,96.0,0.1,23437.4722,248583.0,1.6,1.6,0.872,16.9,79.5
2009.0,9.0,0.0,10.52,3505.389434,97.4,0.0,56.4,0.0,96.0,9.38,96.0,0.1,24633.79785,239669.0,1.7,1.7,0.873,16.9,79.1
2008.0,96.0,0.0,10.94,392.9588536,93.0,0.0,55.8,0.0,97.0,8.47,97.0,0.1,2751.8127,221316.0,1.7,1.7,0.869,16.9,78.9
2007.0,12.0,0.0,11.02,3256.724028,95.6,0.0,55.2,0.0,97.0,7.98,97.0,0.1,23841.31792,218122.0,1.8,1.8,0.865,16.8,78.3
2006.0,17.0,0.0,12.26,2724.17807,97.6,0.0,54.7,0.0,97.0,8.42,97.0,0.1,19726.1265,26868.0,1.8,1.9,0.858,16.7,78.1
2005.0,14.0,0.0,11.14,2503.714258,96.0,0.0,54.1,0.0,95.0,8.5,95.0,0.1,18169.1891,2474.0,1.9,2.0,0.853,16.3,77.5
2004.0,113.0,0.0,10.0,235.3785281,93.4,0.0,53.5,0.0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,2.0,0.85,16.6,77.2
2003.0,119.0,0.0,11.58,203.3252124,96.2,0.0,52.9,0.0,95.0,8.77,95.0,0.1,1488.47154,1995733.0,2.0,2.1,0.843,16.1,76.5
2002.0,117.0,0.0,9.29,1617.473418,98.6,0.0,52.3,0.0,93.0,8.62,93.0,0.1,11814.9994,199453.0,2.1,2.2,0.835,15.6,76.6
2001.0,124.0,0.0,10.8,196.3026243,96.0,0.0,51.8,0.0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,2.2,0.824,14.7,76.2
2000.0,122.0,0.0,11.9,161.4473853,98.2,0.0,51.2,0.0,93.0,8.26,91.0,0.1,1227.73677,1988925.0,2.2,2.3,0.818,14.6,76.0
2015.0,177.0,0.0,6.417999999999999,0.0,98.0,0.0,5.5,0.0,99.0,4.6419999999999995,98.0,0.1,1922.41388,587482.0,1.1,1.2,0.514,9.6,69.2
2014.0,183.0,0.0,0.01,3.718438799,88.0,0.0,49.7,0.0,94.0,5.5,88.0,0.1,29.652622,57554.0,1.1,1.2,0.512,9.6,68.8
2013.0,182.0,0.0,0.01,24.73328608,94.0,0.0,48.9,0.0,99.0,5.42,94.0,0.1,188.5159,563513.0,1.1,1.2,0.509,9.5,68.8
2012.0,184.0,0.0,0.01,247.9492284,99.0,0.0,48.1,0.0,99.0,5.48,99.0,0.1,1858.689868,551531.0,1.2,1.2,0.505,9.4,68.7
2011.0,186.0,0.0,0.99,229.6687488,99.0,0.0,47.2,0.0,99.0,5.8,99.0,0.1,1642.837974,539614.0,1.2,1.2,0.497,9.4,68.5
2010.0,188.0,0.0,1.1,29.5207994,9.0,0.0,46.4,0.0,94.0,7.47,9.0,0.1,1272.44825,52779.0,1.2,1.2,0.492,9.3,68.3
2009.0,192.0,0.0,1.21,244.3976438,92.0,0.0,45.5,0.0,98.0,7.92,92.0,0.1,1158.282672,51679.0,1.2,1.2,0.494,9.3,68.1
2008.0,193.0,0.0,1.09,19.74929219,89.0,0.0,44.7,0.0,94.0,5.97,89.0,0.1,125.79167,54477.0,1.2,1.2,0.489,9.2,68.0
2007.0,2.0,0.0,0.85,28.90135229,9.0,0.0,43.8,0.0,93.0,6.42,9.0,0.1,146.931125,49294.0,1.2,1.2,0.482,9.0,67.6
2006.0,2.0,0.0,0.99,240.4851202,99.0,0.0,43.0,0.0,99.0,6.66,99.0,0.1,948.6592511,481422.0,1.3,1.3,0.47,8.4,67.6
2005.0,24.0,0.0,0.9,25.31155956,83.0,0.0,42.1,0.0,9.0,7.83,89.0,0.1,88.874858,469885.0,1.3,1.3,0.465,8.3,67.4
2004.0,29.0,0.0,1.18,195.5259417,81.0,0.0,41.3,0.0,89.0,5.64,9.0,0.1,818.442619,458324.0,1.3,1.3,0.459,8.1,67.1
2003.0,215.0,0.0,1.18,16.83170578,79.0,0.0,4.4,0.0,84.0,6.0,84.0,0.1,744.7657423,446769.0,1.3,1.3,0.453,8.0,66.8
2002.0,22.0,0.0,1.08,156.2847968,75.0,0.0,39.6,0.0,78.0,6.9,78.0,0.1,784.9562874,435262.0,1.4,1.4,0.446,7.3,66.5
2001.0,227.0,0.0,0.7,325.1114746,83.0,0.0,38.7,0.0,88.0,6.44,84.0,0.1,944.81684,423853.0,1.4,1.4,0.442,6.6,66.2
2000.0,235.0,0.0,0.71,4.24926073,81.0,0.0,37.9,0.0,88.0,4.56,86.0,0.1,154.518572,41269.0,1.4,1.4,0.455,7.2,65.8
2015.0,312.0,50.0,2.386,0.0,42.0,7497.0,24.3,80.0,47.0,5.044,42.0,0.7,426.98537,10764272.2,6.6,6.4,0.40119999999999995,6.92,55.0
2014.0,321.0,51.0,0.01,0.0,42.0,10229.0,23.8,80.0,47.0,4.682,42.0,0.8,417.89143,6817430.8,6.7,6.5,0.5277999999999999,9.280000000000001,54.3
2013.0,318.0,51.0,0.01,0.0,42.0,3173.0,23.3,81.0,47.0,4.506,42.0,0.8,47.5432354,24482927.8,6.8,6.6,0.534,9.74,54.2
2012.0,336.0,51.0,0.01,0.0,51.2,9983.0,22.9,82.0,47.0,4.438,42.0,0.8,1421.72545934,4465705.2,6.8,6.7,0.59,10.8,53.1
2011.0,329.0,51.0,0.01,0.0,51.6,17298.0,22.4,82.0,49.0,5.714,41.0,0.8,497.9107161,13275258.8,6.9,6.7,0.5256000000000001,10.260000000000002,53.1
2010.0,336.0,52.0,0.01,0.0,33.4,115.0,22.0,83.0,49.0,4.492,45.0,0.8,1068.5430479400002,6483579.0,7.0,6.8,0.42560000000000003,8.48,52.4
2009.0,335.0,52.0,0.01,0.0,71.8,13.0,21.5,84.0,41.0,5.098,42.0,0.8,1613.47462778,5558258.936,7.1,6.9,0.3484,6.74,52.2
2008.0,336.0,52.0,0.01,0.0,66.8,1081.0,21.1,84.0,4.0,5.436,31.0,0.9,314.80883666,14448069.6,7.2,7.0,0.39459999999999995,8.3,51.9
2007.0,34.0,52.0,0.01,0.0,66.4,1149.0,2.7,84.0,4.0,6.17,4.0,0.9,473.26362484000003,3431372.8,7.3,7.1,0.49000000000000005,10.12,51.5
2006.0,337.0,51.0,0.01,0.0,57.6,7.0,2.2,83.0,26.0,5.098000000000001,26.0,0.9,1037.75076726,3787991.6,7.4,7.2,0.13620000000000002,2.44,51.5
2005.0,334.0,50.0,0.01,0.0,72.6,0.0,19.8,82.0,35.0,5.098000000000001,35.0,0.9,712.4781077800001,4649397.0,7.5,7.3,0.21539999999999998,4.14,51.6
2004.0,341.0,49.0,0.01,0.0,59.2,12008.0,19.4,80.0,3.0,4.76,3.0,0.9,304.21599560000004,10976288.0,7.6,7.4,0.47359999999999997,8.8,51.2
2003.0,344.0,48.0,0.01,0.0,62.2,8257.0,19.0,78.0,4.0,3.6919999999999993,4.0,0.9,878.3807746599999,16254733.2,7.7,7.5,0.5004000000000001,9.580000000000002,51.1
2002.0,348.0,47.0,0.01,0.0,57.8,9559.0,18.6,77.0,4.0,5.02,4.0,0.9,425.1036331,1781155.2,7.8,7.6,0.46160000000000007,8.28,58.0
2001.0,352.0,46.0,0.01,0.0,78.0,3571.0,18.2,75.0,33.0,6.072,33.0,0.8,705.8811361800001,2625207.4,7.9,7.7,0.4288,7.840000000000001,57.0
2000.0,355.0,45.0,0.01,0.0,75.6,3965.0,17.8,74.0,37.0,5.484,33.0,0.8,342.41118758,5052151.4,8.0,7.9,0.38139999999999996,7.160000000000001,55.0
2015.0,328.0,42.0,2.334,0.0,75.0,17.0,51.1,52.0,75.0,3.346,75.0,3.6,5769.77258,5511976.68,4.4,5.3,0.665,13.0,62.9
2014.0,347.0,42.0,7.38,922.0507313,8.0,66.0,5.3,52.0,77.0,8.8,77.0,3.7,6479.625659,54146734.74,4.9,5.9,0.66,13.0,62.0
2013.0,371.0,43.0,7.34,978.5905287,7.0,25.0,49.5,54.0,73.0,8.78,73.0,4.5,6876.953821,53311955.61,5.4,6.5,0.652,12.8,69.0
2012.0,48.0,43.0,7.38,1089.954838,68.0,32.0,48.7,56.0,65.0,8.79,65.0,7.6,7548.163698,5256515.8,6.0,7.3,0.644,12.8,59.2
2011.0,413.0,43.0,7.38,123.753335,76.0,92.0,47.9,58.0,69.0,8.61,69.0,8.5,849.954224,51729345.36,6.6,8.0,0.638,12.8,58.9
2010.0,428.0,43.0,7.28,1038.885632,71.0,12499.0,47.2,62.0,72.0,8.5,72.0,11.0,7362.76139,5979432.36,7.3,8.9,0.63,12.8,58.0
2009.0,449.0,46.0,7.6,782.5987144,74.0,5857.0,46.4,70.0,75.0,8.39,76.0,19.0,5888.6284,5255813.11,8.1,9.8,0.622,12.8,56.5
2008.0,473.0,50.0,8.19,780.0336423,76.0,39.0,45.7,75.0,77.0,7.75,79.0,23.5,5786.59972,49557573.3,8.9,1.7,0.616,12.9,55.3
2007.0,486.0,51.0,8.48,805.490079,83.0,31.0,45.0,79.0,79.0,7.53,82.0,26.4,6125.39984,48883844.99,9.7,11.7,0.612,12.9,54.5
2006.0,496.0,54.0,8.5,732.1255305,83.0,81.0,44.3,82.0,79.0,7.57,82.0,28.1,5631.73485,4823384.48,1.6,12.8,0.609,12.9,54.0
2005.0,498.0,55.0,8.69,709.3170967,79.0,615.0,43.6,84.0,75.0,7.77,79.0,29.5,5414.634326,476667.24,11.6,13.9,0.609,12.9,53.8
2004.0,497.0,55.0,6.96,622.043809,76.0,830.0,42.9,83.0,73.0,7.93,74.0,29.7,4863.51688,4717.99,12.6,15.0,0.611,12.9,53.7
2003.0,485.0,55.0,6.93,519.1563781,71.0,244.0,42.2,82.0,7.0,8.26,69.0,28.9,3775.68275,46418193.9,13.5,16.1,0.613,12.9,54.0
2002.0,459.0,54.0,7.04,346.5316007,72.0,1043.0,41.6,79.0,7.0,8.9,7.0,26.6,2518.398261,45855482.88,14.5,17.1,0.62,12.9,54.9
2001.0,429.0,52.0,7.38,365.2585722,72.0,1166.0,4.9,76.0,71.0,8.31,71.0,24.0,2681.781,45312937.0,15.4,18.1,0.629,13.0,56.0
2000.0,397.0,51.0,7.3,45.96380839,73.0,1459.0,4.1,73.0,71.0,8.7,73.0,21.3,337.2253,44896856.0,16.3,19.1,0.635,13.0,57.3
2015.0,332.0,26.0,2.806,0.0,31.0,878.0,28.18,39.0,41.0,5.709999999999999,31.0,3.4,758.725782,11882136.0,8.42,8.5,0.421,4.9,57.3
2014.0,343.0,26.0,1.698,46.0744686,64.4,441.0,29.979999999999997,39.0,44.0,2.74,39.0,3.5,1151.861715,1153971.0,9.82,9.72,0.421,4.9,56.6
2013.0,345.0,26.0,1.292,47.44453,62.2,525.0,32.160000000000004,40.0,5.0,2.62,45.0,3.6,1186.11325,1117749.0,10.739999999999998,10.66,0.417,4.9,56.4
2012.0,347.0,26.0,2.328,38.3382324,53.8,1952.0,19.48,40.0,64.0,2.77,59.0,3.8,958.45581,1818258.0,8.14,8.24,0.419,4.9,56.0
2011.0,355.0,27.0,2.3120000000000003,0.0,60.2,1256.0,17.360000000000003,41.0,66.0,6.252,61.0,3.9,176.9713,1448857.0,5.28,5.18,0.429,4.9,55.4
2010.0,359.0,27.0,2.9219999999999997,0.0,82.6,0.0,14.88,41.0,62.0,5.002,62.8,4.0,1562.239346,167192.0,7.0600000000000005,6.8,0.0,0.0,55.0
2009.0,369.0,27.0,2.2299999999999995,0.0,87.2,0.0,38.160000000000004,42.0,73.4,4.684,73.8,4.2,1264.78998,967667.0,3.9400000000000004,3.8,0.0,0.0,54.3
2008.0,377.0,27.0,2.2299999999999995,0.0,87.4,0.0,38.160000000000004,42.0,88.0,5.4079999999999995,88.4,4.2,1678.711862,9263136.0,3.9400000000000004,3.8,0.0,0.0,53.6
2007.0,381.0,27.0,2.2299999999999995,0.0,84.4,0.0,51.4,43.0,85.0,5.153999999999999,85.4,4.2,2597.762395,88568.0,3.0,2.88,0.0,0.0,53.1
2006.0,383.0,28.0,2.2299999999999995,0.0,84.4,0.0,50.3,43.0,85.0,5.153999999999999,85.4,4.1,2597.762395,8468152.0,3.0,2.88,0.0,0.0,52.5
2005.0,383.0,28.0,2.2299999999999995,0.0,84.4,0.0,51.4,44.0,85.0,5.153999999999999,85.4,3.9,2597.762395,818877.0,2.9999999999999996,2.88,0.0,0.0,51.9
